국가코드,특허/실용 구분,발명의 명칭,요약,대표청구항,청구항 수,출원번호,출원일,공개번호/공표/재공표 ,공개일,등록번호,등록일,출원인
KR,U,브러시리스 모터(BRUSHLESS MOTOR),본 고안은 회전자 마그넷과 상기 회전자 마그넷의 회전구동을 위한 고정자를 포함하는 브러시리스 모터에 관한 것으로서 상기 고정자는 전류 인입을 위한 코일이 권선되는 다수의 고정자 슬롯과 상기 코일과 고정자 슬롯 사이에 개재되어 절연 기능을 달성하는 인슐레이터와 이웃하는 고정자 슬롯 사이에 위치하여 상기 회전자 마그넷의 위치를 감지하기 위한 홀센서를 포함하여 구성되며 상기 인슐레이터는 상기 이웃하는 고정자 슬롯 사이로 돌출되어 상기 홀센서의 원주방향으로의 양측 단부를 수용하여 위치를 고정하는 한 쌍의 대향된 홀센서 지지부가 형성되고 각 홀센서 지지부는 상기 홀센서를 축방향으로 안내하는 슬라이드 가이드와 상기 슬라이드 가이드의 하단부에 형성되어 상기 홀센서의 슬라이드 위치를 고정시키는 스토퍼를 포함하는 것을 특징으로 한다. 이에 의해 홀센서가 정확한 위치에 장착되도록 함으로써 홀센서 장착 위치의 오류에 의한 홀센서 출력상의 문제를 개선하고 홀센서 장착에 필요한 추가 부품을 삭제하여 원가절감을 실현할 수 있으며 나아가 전체 조립공정의 단순화를 달성할 수 있다.,회전자 마그넷과 상기 회전자 마그넷의 회전구동을 위한 고정자를 포함하는 브러시리스 모터에 있어서상기 고정자는전류 인입을 위한 코일이 권선되는 다수의 고정자 슬롯과 상기 코일과 고정자 슬롯 사이에 개재되어 절연 기능을 달성하는 인슐레이터와 이웃하는 고정자 슬롯 사이에 위치하여 상기 회전자 마그넷의 위치를 감지하기 위한 홀센서를 포함하여 구성되며상기 인슐레이터는 상기 이웃하는 고정자 슬롯 사이로 돌출되어 상기 홀센서의 원주방향으로의 양측 단부를 수용하여 위치를 고정하는 한 쌍의 대향된 홀센서 지지부가 형성되고각 홀센서 지지부는 상기 홀센서를 축방향으로 안내하는 슬라이드 가이드와 상기 슬라이드 가이드의 하단부에 형성되어 상기 홀센서의 슬라이드 위치를 고정시키는 스토퍼를 포함하고상기 슬라이드 가이드는 상기 홀센서의 반경방향으로의 이탈을 방지하기 위한 외측 가이드돌기와 상기 홀센서의 중심방향으로의 이탈을 방지하기 위한 내측 가이드돌기를 포함하는 것을 특징으로 하는 브러시리스 모터.,1,20-2011-0008734,2011-09-29,0,0,20-0464228,2012-12-12,엘에스오토모티브 주식회사
KR,U,브러시리스 모터(BRUSHLESS MOTOR),본 고안은 회전자 마그넷과 상기 회전자 마그넷의 회전구동을 위한 고정자를 포함하는 브러시리스 모터에 관한 것으로서 상기 고정자는 전류 인입을 위한 코일이 권선되는 다수의 고정자 슬롯과 상기 코일과 고정자 슬롯 사이에 개재되어 절연 기능을 달성하는 인슐레이터와 이웃하는 고정자 슬롯 사이에 위치하여 상기 회전자 마그넷의 위치를 감지하기 위한 홀센서를 포함하여 구성되며 상기 인슐레이터는 상기 이웃하는 고정자 슬롯 사이로 돌출되어 상기 홀센서를 고정하기 위한 홀센서 고정부가 형성된 것을 특징으로 한다. 이에 의해 홀센서가 정확한 위치에 장착되도록 함으로써 홀센서 장착 위치의 오류에 의한 홀센서 출력상의 문제를 개선하고 홀센서 장착에 필요한 추가 부품을 삭제하여 원가절감을 실현할 수 있다.,회전자 마그넷과 상기 회전자 마그넷의 회전구동을 위한 고정자를 포함하는 브러시리스 모터에 있어서상기 고정자는전류 인입을 위한 코일이 권선되는 다수의 고정자 슬롯과 상기 코일과 고정자 슬롯 사이에 개재되어 절연 기능을 달성하는 인슐레이터와 이웃하는 고정자 슬롯 사이에 위치하여 상기 회전자 마그넷의 위치를 감지하기 위한 홀센서를 포함하여 구성되며상기 인슐레이터는 상기 이웃하는 고정자 슬롯 사이로 돌출되어 상기 홀센서를 고정하기 위한 홀센서 고정부가 형성된 것을 특징으로 하는 브러시리스 모터.,3,20-2011-0002543,2011-03-28,20-2012-0006867,2012-10-08,0,0,엘에스오토모티브 주식회사
KR,P,비엘디시 모터의 홀센서 위치추정방법(Method to infer hall sensor position of Brushless Direct Current Motor),본 발명은 비엘디시 모터의 홀센서 위치추정방법에 관한 것으로 비엘디시 모터의 스테이터에 고정되는 홀센서의 위치가 기구적으로 기준위치에 정확히 설치되지 않더라도 홀센서의 전기적 위치에 대한 추정으로 비엘디시 모터에 입력되는 전원에 대한 정확한 제어가 이루어지도록 하는데 그 목적이 있다.이를 위해 본 발명은 스테이터와 로터로 구성된 비엘디시 모터의 홀센서 위치를 추정하는 방법에 있어서 무부하 상태에서 상기 스테이터에 회전자계를 발생시켜 로터를 회전시키는 단계; 및 로터의 회전에 의한 상기 홀센서의 위치변경신호를 검출하여 스테이터의 회전자계 전기각도를 기초로 홀센서의 전기적 위치각도를 추정하는 단계를 포함하는 것이다.,스테이터와 로터로 구성된 비엘디시 모터의 홀센서 위치를 추정하는 방법에 있어서무부하 상태에서 상기 스테이터에 회전자계를 발생시켜 로터를 회전시키는 단계; 및로터의 회전에 의한 상기 홀센서의 위치변경신호를 검출하여 스테이터의 회전자계 전기각도를 기초로 홀센서의 전기적 위치각도를 추정하는 단계를 포함하고상기 홀센서의 전기적 위치각도를 추정하는 단계는 홀센서의 위치변경신호 검출 시 스테이터의 회전자계 방향과 반대되는 방향으로 로터자속방향을 추정하여 홀센서의 전기적 위치각도를 산출하는 것을 특징으로 하는 비엘디시 모터의 홀센서 위치추정방법.,4,10-2006-0025984,2006-03-22,10-2007-0095606,2007-10-01,10-1186161,2012-09-20,삼성전자주식회사
KR,P,가장자리 자속을 이용한 전동기 회전자 위치 측정 방법 및 시스템 이를 위한 홀센서 지지 구조(Method and System for measuring the position of a motor rotor using fringe field and Structure for suporting Hall sensors for the same),본 발명은 홀센서를 전동기의 일측에 부착하여 발생한 가장자리 자속을 이용한 전동기 회전자 위치 측정 방법 및 시스템 그리고 이 홀센서를 지지하는 지지 구조를 제공한다. 이를 위해 이용한 전동기 회전자 위치 측정 시스템은 고정자 및 다수의 영구자석이 구비된 회전자로 구성된 전동기와 회전자와 소정의 거리로 이격되어 영구자석의 가장자리 자속을 측정하여 전동기의 출력 신호를 생성하는 홀센서와 출력 신호로부터 잡음을 제거하는 전기 회로부와 잡음이 제거된 출력 신호를 처리하여 전동기의 회전자 회전 위치를 계산하는 알고리즘 처리부를 포함한다. 본 발명에 의하면 영구자석에 발생하는 가장자리 자속을 홀센서가 측정하게 함으로써 고정자의 권선에 의한 신호간섭을 고려할 필요가 없고 별도의 자석이나 또는 일정거리를 이격시키기 위한 공간에 대한 필요성이 없어지는 효과가 있다.,고정자 및 다수의 영구자석이 구비된 회전자로 구성된 전동기와 상기 회전자와 소정의 거리로 이격되어 상기 영구자석의 가장자리 자속을 측정하여 전동기의 출력 신호를 생성하되 상기 영구자석의 가장자리 자속을 측정하기 위해 sine 파 혹은 유사 sine(pseudo sine) 파를 위한 홀센서와 cosine 파 혹은 유사 cosine(pseudo cosine) 파를 위한 홀센서를 포함하는 복수의 홀센서와 상기 출력 신호로부터 잡음을 제거하는 전기회로부와 잡음이 제거된 출력 신호를 처리하여 상기 전동기의 회전자 회전 위치를 계산하는 알고리즘 처리부; 를 포함하는 가장자리 자속을 이용한 전동기 회전자 위치 측정 시스템.,8,10-2008-0126625,2008-12-12,0,0,10-0914521,2009-08-21,(주)엘오티베큠 | 씨앤에이텍 주식회사
KR,P,브러시리스 모터용 프린트 기판 및 브러시리스 모터(PRINTED CIRCUIT BOARD FOR A BRUSHLESS MOTOR AND A BRUSHLESS MOTOR USING THE SAME),본 발명은자기 검출 방식 및 센서리스 방식의 어디에도 대응시키는 것이 가능한 브러시리스 모터용 프린트 기판을 제공하는 것을 과제로 한다. 본 발명에 따르면 자기 검출 방식을 이용하는 경우 점퍼 저항(491)이 브러시리스 모터용 프린트 기판(4) 상에 실장되지 않고 중성점 접속 배선(481)과 홀소자 접속 배선(451)은 접속되지 않는다. 한편 센서리스 방식을 이용하는 경우 점퍼 저항(491)이 브러시리스 모터용 프린트 기판(4) 상에 실장되고 중성점 접속 배선(481)과 홀소자 접속 배선(451)이 접속된다. 또한 홀소자(5∼7)는 브러시리스 모터용 프린트 기판(4) 상에 실장되지 않는다. 이와 같이 중성점 접속 배선(481)과 홀소자 접속 배선(451)의 접속 상태를 점퍼 저항(491)을 이용해서 전환함으로써 브러시리스 모터용 프린트 기판(4)을 자기 검출 방식 및 센서리스 방식 중의 어느 하나에 대응시킬 수 있다. ,브러시리스 모터를 구동시키는 제어부에 접속하기 위한 접속부와 상기 브러시리스 모터의 로터 마그넷의 자극(磁極)의 위치를 검출하는 복수의 위치 검출 소자를 각각 설치하는 복수의 설치 개소에서 상기 접속부까지 각각 배치된 복수의 위치 검출 소자 접속 배선과 상기 복수의 위치 검출 소자 접속 배선 중 특정의 위치 검출 소자 접속 배선과 다른 배선의 접속 상태를 전환하는 배선 전환부와 상기 브러시리스 모터의 복수의 여자 코일의 일단이 접속된 중성점에서 상기 배선 전환부까지 배치된 중성점 접속 배선을 구비하고 상기 배선 전환부에 있어서 상기 특정의 위치 검출 소자 접속 배선과 상기 중성점 접속 배선이 도전체에 의해 접속 가능하게 형성된 것을 특징으로 하는 브러시리스 모터용 프린트 기판. ,9,10-2008-0057344,2008-06-18,10-2008-0112956,2008-12-26,0,0,니혼 덴산 가부시키가이샤
KR,P,이피에스 브러시리스 모터의 위치 센서(POSITION SENSOR FOR EPS BRUSHLESS MOTOR),본 발명의 목적은 절대각 요소와 상대각 요소를 한 개의 자석에 의해서 구현할 수 있는 EPS 브러시리스 모터의 위치 센서를 제공하는 데에 있다. 이와 같은 목적을 달성하기 위한 EPS 브러시리스 모터의 위치 센서는 22극 자석 및 4개의 홀 센서에 의하여 소정 각도 간격으로 위상이 다른 4개의 홀 신호를 각각 발생하게 되고 모터의 제어기가 상기 위치 센서에서 발생하는 소정 간격으로 위상이 다른 4개의 홀 신호에 의하여 4비트 2진수 신호를 발생한 후 모터에 제공하여 모터를 회전시키게 된다. ,제1각도를 갖는 한 개의 N극과 이 한 개의 N극과 제2각도의 간격에 위치한 한 개의 S극과 상기 한 개의 N극 및 상기 한 개의 S극 사이에 위치하여 제3각도의 간격으로 극성이 각각 변하는 20개의 S극 및 N극을 갖는 22극 자석과; 이 22극 자석의 제3각도의 간격을 갖는 S극 및 N극에 제4각도의 간격으로 배치된 4개의 홀센서;를 포함하여 구성되는 것을 특징으로 하는 EPS 브러시리스 모터의 위치 센서.,5,10-2002-0004109,2002-01-24,10-2003-0063798,2003-07-31,10-0816372,2008-03-18,주식회사 한라홀딩스
KR,P,전동 파워 조향장치용 브러시리스 모터의 위치센서 구조(POSITION SENSOR OF BRUSHLESS MOTOR FOR ELECTRICAL POWER STEERING SYSTEM), 본 발명은 내부에 고정자가 설치된 하우징과; 상기 고정자와 대응되도록 회전자가 마련된 모터축과; 상기 모터축의 외주면에 압입되는 베어링과; 상기 하우징과 베어링 사이에 개재되어 설치되는 브라켓과; 상기 브라켓의 외측면에 설치되는 PCB와; 상기 브라켓의 외측으로 상기 모터축과 일체로 형성되는 홀더와; 상기 홀더에 반경 방향으로 소정거리 이격되어 설치되는 마그넷과; 상기 PCB의 일측에 상기 마그넷과 대향되도록 설치되는 다수의 홀소자;를 포함하여 이루어진 전동 파워 조향장치용 브러시리스 모터의 위치센서에 있어서 상기 홀소자의 좌우에 자속의 손실을 방지하는 자성체 부품이 설치되어 홀소자와 마그넷의 간극을 1.0mm 이상 넓힐 수 있는 것을 특징으로 하는 전동 파워 조향장치용 브러시리스 모터의 위치센서에 관한 것이다.,내부에 고정자가 설치된 하우징과; 상기 고정자와 대응되도록 회전자가 마련된 모터축과; 상기 모터축의 외주면에 압입되는 베어링과; 상기 하우징과 베어링 사이에 개재되어 설치되는 브라켓과; 상기 브라켓의 외측면에 설치되는 PCB와; 상기 브라켓의 외측으로 상기 모터축과 일체로 형성되는 홀더와; 상기 홀더에 반경 방향으로 이격되어 설치되는 마그넷과; 상기 PCB의 일측에 상기 마그넷과 대향되도록 설치되는 다수의 홀소자;를 포함하여 이루어진 전동 파워 조향장치의 브러시리스 모터의 위치센서에 있어서 상기 홀소자의 일측에 홀소자 및 마그넷과 이격된 위치에서 홀소자와 마그넷을 감싸면서 설치되는 제1자성체 부품과; 상기 홀소자의 반대측에 마그넷과 이격된 위치에서 마그넷을 감싸면서 설치되는 제2자성체 부품;을 추가로 구비하여서 상기 홀소자와 마그넷의 간극을 최소 1.0mm로 할 수 있는 것을 특징으로 하는 전동 파워 조향장치용 브러시리스 모터의 위치센서.,1,10-2002-0079483,2002-12-13,10-2004-0051811,2004-06-19,10-0816375,2008-03-18,주식회사 한라홀딩스
KR,P,모터 제어용 홀 센서 장착구조(MOUNTING STRUCTURE OF HALL SENSOR FOR MOTOR CONTROLLING),본 발명은 모터 제어용 홀센서 고정 구조에 관한 것으로 홀 센서의 유동을 방지하여 감지 오차를 감소시키고 조립 작업성이 뛰어난 모터 제어용 홀 센서 장착구조를 제공하기 위하여 모터 제어용 홀 센서 장착구조에 있어서 다수의 와이어가 권선된 고정 철심으로 이루어지는 고정자와; 상기 고정자의 내부에 설치되어 상기 와이어의 흐르는 전류에 의하여 발생되는 회전자계에 의하여 회전하는 회전자와; 상기 회전자의 일측에 형성되어 상기 회전자의 위치를 감지하는 홀 센서와; 상기 회전자의 일측에 형성되며 상기 홀센서를 수납하는 홀센서 하우징과; 상기 홀센서 하우징에 형성되며 상기 홀센서의 외측면 일부를 지지하는 홀 센서 홀더부를 포함하는 모터 제어용 홀 센서 장착구조를 제공한다. ,모터 제어용 홀 센서 장착구조에서 다수의 와이어가 권선된 고정 철심으로 이루어지는 고정자와; 상기 고정자의 내부에 설치되어 상기 와이어의 흐르는 전류에 의하여 발생되는 회전자계에 의하여 회전하는 회전자와; 상기 회전자의 일측에 형성되어 상기 회전자의 위치를 감지하는 홀 센서와; 상기 회전자의 일측에 형성되며 상기 홀센서를 수납하는 홀센서 하우징과; 상기 홀센서 하우징에 형성되며 상기 홀센서의 외측면 일부를 지지하는 홀 센서 홀더부를 포함하는 모터 제어용 홀 센서 장착구조에 있어서 상기 홀 센서 홀더부는 상기 홀센서의 상측면을 지지하며 하측으로 갈수록 홀 센서 반대 방향으로 경사지게 형성되는 것을 특징으로 하는 모터 제어용 홀 센서 장착 구조. ,4,10-2005-0043271,2005-05-23,10-2006-0120999,2006-11-28,10-0693403,2007-03-05,동부대우전자 주식회사
KR,P,비엘디시 모터의 회전자 위치감지장치(APPARATUS FOR SENSING ROTOR POSITION OF BRUSHLESS D.C MOTOR),본 발명은 비엘디시 모터의 회전자 위치감지장치에 관한 것으로 본 발명은 회전자에 압입되는 모터축과 일정 두께를 갖는 원판형에 상기 회전자내부에 삽입된 마그네트와 상응하도록 마그네트가 결합되어 상기 모터축에 고정되는 위치감지용 디스크와 상기 위치감지용 디스크의 측부에 위치하도록 상기 모터 케이싱에 고정 결합되는 지지부재와 상기 지지부재에 결합되어 상기 회전자와 함께 회전하는 위치감지용 디스크의 마그네트를 감지함에 의해 회전자의 위치를 감지하는 홀 센서를 포함하도록 구성하여 회전자의 위치를 감지하는 홀 센서를 안전하게 설치할 뿐만 아니라 회전자의 초고속 회전시 회전자의 위치감지에 대한 안정성을 확보함으로써 부품의 파손을 방지하고 회전 속도 감지를 정확하게 할 수 있도록 한 것이다. , 모터 케이싱의 내부에 장착되는 고정자의 내부에 삽입되어 회전하는 회전자에 압입되는 모터축과 일정 두께를 갖는 원판 형태로 형성되며 그 일측면에 상기 회전자에 삽입된 영구자석의 자극들과 상응하게 원주 방향으로 일정 간격을 두고 복수 개의 삽입공들이 형성되어 상기 모터축에 고정 결합되는 회전체와 상기 회전체의 삽입공들에 각각 삽입되는 마그네트들과 상기 회전체에 결합되어 상기 마그네트들의 자로를 형성하는 백 요크와 상기 회전체의 측부에 위치하도록 상기 모터 케이싱에 고정 결합되는 지지부재와 상기 지지부재에 결합되어 상기 회전자와 함께 회전하는 회전체에 배열된 마그네트들을 감지함에 의해 회전자의 위치를 감지하는 홀 센서를 포함하여 구성됨을 특징으로 하는 비엘디시 모터의 회전자 위치감지장치. ,1,10-1999-0029983,1999-07-23,10-2001-0010868,2001-02-15,10-0677242,2007-01-26,엘지전자 주식회사
KR,P,2개의 홀센서를 이용한 브러시리스 직류 전동기의 속도제어방법(Method for controlling speed of brushless DC motor using two hall sensors),본 발명에 따른 2개의 홀센서를 이용한 브러시리스 직류 전동기의 속도 제어방법은 PM BLDC 전동기의 3상중 임의의 2상에만 홀센서를 설치하고 그 2상에 설치된 홀센서에 의해 PM BLDC 전동기의 영구자석 회전자의 위치에 대한 2상의 각각에 대한 상대적인 위치를 검출하는 한편 그 2상에 대한 위치 검출신호를 이용하여 실용 적분회로와 영점 검출회로의 조합으로 이루어진 홀센서 신호 추정회로에 의해 나머지 한 상에 대한 위치를 추정하고 상기 2상에 대한 실제의 검출신호와 나머지 한 상에 대한 추정신호를 PM BLDC 전동기의 속도 제어 알고리즘에 제공하여 최종적으로 PM BLDC 전동기의 속도를 제어한다. 이와 같은 본 발명에 의하면 PM BLDC 전동기의 3상중 임의의 2상에만 홀센서를 설치하고 그에 따른 검출신호와 나머지 한 상에 대한 추정신호를 바탕으로 전동기의 속도를 제어하므로 종래의 전동기의 속도 제어를 위해 사용되던 고가의 장치를 필요로 하지 않아 PM BLDC 전동기의 전체적인 구동 시스템의 제작비용을 대폭 감축시킬 수 있고 기존의 속도 센서 설치에 있어서의 여러 가지 문제점들을 원천적으로 해결할 수 있는 장점이 있다.,교류 전원을 공급받아 직류 전원으로 바꾸고 그 직류 전원을 인버터를 거쳐 PM BLDC 전동기로 공급하여 전동기를 구동하는 시스템에 있어서의 홀센서를 이용한 PM BLDC 전동기의 속도제어 방법에 있어서 상기 PM BLDC 전동기의 3상중 임의의 2상에만 홀센서를 설치하고 그 2상에 설치된 홀센서에 의해 PM BLDC 전동기의 영구자석 회전자의 위치에 대한 2상의 각각에 대한 상대적인 위치를 검출하는 한편 그 2상에 대한 위치 검출신호를 이용하여 실용 적분회로와 영점 검출회로의 조합으로 이루어진 홀센서 신호 추정회로에 의해 나머지 한 상에 대한 위치를 추정하고 상기 2상에 대한 실제의 검출신호와 나머지 한 상에 대한 추정신호를 PM BLDC 전동기의 속도 제어 알고리즘에 제공하여 최종적으로 PM BLDC 전동기의 속도를 제어하는 것을 특징으로 하는 2개의 홀센서를 이용한 브러시리스 직류 전동기의 속도 제어방법. ,1,10-2004-0010441,2004-02-17,10-2005-0082079,2005-08-22,10-0659151,2006-12-12,성균관대학교산학협력단
