국가코드,특허/실용 구분,발명의 명칭,요약,대표청구항,청구항 수,출원번호,출원일,공개번호/공표/재공표,공개일,등록번호,등록일,출원인
KR,P,진동 감소 및/또는 조정 슬리브를 포함하는 배기가스 온도 센서(EXHAUST GAS TEMPERATURE SENSOR INCLUDING A VIBRATION REDUCING AND/OR MODIFYING SLEEVE),온도 센서 시스템은 온도 센서 온도 센서에 연결된 케이블 및 케이블에 연결된 스톱 플랜지를 포함한다. 온도 센서 시스템은 추가로 스톱 플랜지에 기대어 (against) 배치된 진동 감소 및/또는 조정 슬리브를 포함한다. 슬리브는 케이블의 적어도 일부를 수용하고 그리고 유지하도록 형성된 관통 경로를 형성하는 몸체 부분을 포함한다. 슬리브는 온도 센서 시스템에 대한 안전성을 제공하고 그리고 진동 스트레스를 감소시키도록 형성된다. 슬리브는 시스템의 조립 과정 동안 온도 센서 시스템에 추가되고 그리고/또는 온도 센서 시스템이 완전히 조립된 이후 추가되도록 형성된다. ,온도 센서; 상기 온도 센서에 연결된 한쪽 끝을 가지는 케이블; 상기 케이블에 연결된 스톱 플랜지; 및 상기 스톱 플랜지에 기대어 배치되는 진동 감소 및/또는 조정 슬리브를 포함하고 상기 슬리브는 상기 케이블의 적어도 일부를 수용하여 유지하도록 형성되는 관통 경로를 형성하는 몸체 부분을 포함하는 온도 센서 시스템.,20,10-2014-7006838,2012-08-23,10-2014-0063699,2014-05-27,0,0,스토너릿지 인코포레이티드
KR,P,온도 센서(TEMPERATURE SENSOR),온도 센서(10)는 고온 영역(14)으로의 삽입을 위한 프로브부(12)를 포함한다. 상기 프로브부(12)는 서미스터(26) 상기 서미스터(26)에서 종결되는 기다란 제 1 핀(28) 및 역시 상기 서미스터에서 종결되는 기다란 제 2 핀(30)을 포함한다. 하우징부(20)는 상기 고온 영역(14)의 외측에서 상기 프로브부(12)의 일단부 상에 존재한다. 상기 하우징부(20)는 상기 제 1 핀(28)을 상기 서미스터(26)와 접촉하도록 편향시키는 제 1 스프링(34) 상기 제 2 핀(30)을 상기 서미스터(26)와 접촉하도록 편향시키는 제 2 스프링(36) 상기 제 1 스프링(34)과 결합되는 제 1 전기적 접촉부 및 상기 제 2 스프링(36)과 결합되는 제 2 전기적 접촉부를 포함한다.,온도 센서에 있어서고온 영역 내로의 삽입을 위한 프로브부로서 서미스터(thermistor) 상기 서미스터에서 종단되는 기다란 제 1 핀 및 상기 서미스터에서 종단되는 기다란 제 2 핀을 구비하는 상기 프로브부와상기 고온 영역의 외측에서 상기 프로브부의 일단부 상에 있는 하우징부로서 상기 제 1 핀을 상기 서미스터와 접촉하도록 편향시키는 제 1 스프링 상기 제 2 핀을 상기 서미스터와 접촉하도록 편향시키는 제 2 스프링 상기 제 1 스프링과 결합하는 제 1 전기적 접촉부 및 상기 제 2 스프링과 결합하는 제 2 전기적 접촉부를 구비하는 상기 하우징부를 포함하는온도 센서.,10,10-2007-0134358,2007-12-20,10-2008-0058245,2008-06-25,10-1321169,2013-10-16,제너럴 일렉트릭 캄파니
KR,P,차량용 엔진온도 측정센서(SENSOR FOR MEASURING TEMPERATURE OF VEHICLE ENGINE),본 발명은 차량용 엔진온도 측정센서에 관한 것으로서 차량의 전자제어장치와 접속되는 접속단자를 갖는 커넥터 하우징; 상기 커넥터 하우징의 접속단자에 통전가능하게 연결된 서미스터가 수밀상태로 내장되고 차량의 엔진에 장착되어 서미스터를 통해 냉각수의 온도를 측정하는 프로브; 및 상기 커넥터 하우징의 접속단자로부터 상기 서미스터에 인가되는 전류에서 노이즈 주파수를 필터링하는 노이즈필터;를 포함하며 상기 노이즈필터에 의해 노이즈 주파수가 필터링되므로 상기 서미스터의 자기발열을 방지할 수 있다.,차량의 전자제어장치와 접속되는 접속단자를 갖는 커넥터 하우징;상기 커넥터 하우징의 접속단자에 통전가능하게 연결된 서미스터가 수밀상태로 내장되고 차량의 엔진에 장착되어 서미스터를 통해 냉각수의 온도를 측정하는 프로브; 및상기 커넥터 하우징의 접속단자로부터 상기 서미스터에 인가되는 전류에서 노이즈 주파수를 필터링하는 노이즈필터;를 포함하고상기 노이즈필터는상기 커넥터 하우징의 접속단자 및 상기 프로브의 서미스터가 제각기 연결되고 상기 접속단자 및 서미스터를 통전시키는 회로가 마련된 회로기판; 및상기 회로기판에 실장되어 상기 커넥터 하우징의 접속단자로부터 상기 서미스터에 인가되는 상기 노이즈 주파수를 필터링하는 캐패시터;를 포함하며상기 프로브(120)는상기 서미스터(116)가 내부에서 진동되는 것을 방지하면서 냉각수의 열기가 상기 서미스터(116)에 곧바로 전달되도록 상기 서미스터(116)가 내장된 하단부에 충전되어 상기 서미스터(116)를 지지하면서 냉각수의 온도를 상기 서미스터(116)에 전이하는 전열물질(150);을 더 포함하고상기 전열물질(150)은분말재로 이루어진 산화알루미늄 산화마그네슘 또는 점액질의 열전달 그리스 중 적어도 어느 하나로 구성되며상기 노이즈필터는상기 회로기판(131)이 고온에 강직한 세라믹으로 구성된 것을 특징으로 하는 차량용 엔진온도 측정센서.,3,10-2011-0116331,2011-11-09,10-2013-0051147,2013-05-20,10-1315591,2013-09-30,인지컨트롤스 주식회사
KR,P,온도센서(TEMPERATURE SENSOR),온도센서에 관한 것으로서 소자 전극선과 시스 심선의 용접부의 파단강도를 향상시킨 온도센서를 제공하는 것을 목적으로 한다. 온도센서에 있어서 소자 전극선과 시스 심선의 접촉부가 보이는 방향에서 용접부를 보았을 때 용접부 표면에 있어서의 감온부에 가장 가까운 지점과 가장 먼 지점을 연결하는 선분의 중심점을 정하고 시스부재의 축선방향과 직교하는 용접부의 단면 중 상기 중심점을 지나는 단면에 있어서 소자 전극선의 직경을 'D'라 하고 용접부와 소자 전극선의 원주와의 교점으로서 레이저 빔을 조사한 측에 가까운 지점을 '제 1 용접점'이라 하고 용접부에 소자 전극선의 용접 전의 원주(이하 “가상 원주”라 한다)를 그리되 제 1 용접점에서부터 가상 원주의 원주 상을 따라서 용접부를 지나가도록 그리고서 용접부와 가상 원주가 교차하는 지점을 '제 2 용접점'이라 하고 제 1 용접점과 제 2 용접점을 연결하는 현의 길이를 'L'이라 규정한 경우에 L/D≥0.6인 것을 특징으로 한다.,감온부와 선단부가 상기 감온부에 접속됨과 아울러 상기 감온부의 후방측으로 향해서 연장되는 원기둥형상의 소자 전극선을 가지는 감온소자와 상기 소자 전극선의 후단부의 외주에 서로 겹쳐지며 상기 소자 전극선과 도통하는 원기둥형상의 시스 심선을 가지는 시스부재와 상기 소자 전극선과 상기 시스 심선이 서로 겹쳐진 겹침영역에 레이저 빔을 조사함에 의해서 형성되어상기 소자 전극선과 상기 시스 심선을 접속하는 용접부를 구비한 온도센서로서 상기 용접부를 상기 소자 전극선과 상기 시스 심선의 접촉부가 보이는 방향에서 보았을 때 상기 용접부 표면에 있어서의 상기 감온부에 가장 가까운 지점과 상기 감온부로부터 가장 먼 지점을 연결하는 선분의 중심점을 정하고 상기 시스부재의 축선방향과 직교하는 상기 용접부의 단면 중 상기 중심점을 지나는 단면에 있어서 상기 소자 전극선의 직경을 'D'라 하고 상기 용접부와 상기 소자 전극선의 원주와의 교점으로서 상기 레이저 빔을 조사한 측에 가까운 지점을 '제 1 용접점'이라 하고 상기 용접부에 상기 소자 전극선의 용접 전의 원주(이하 “가상 원주”라 한다)를 그리되 상기 제 1 용접점에서부터 상기 가상 원주의 원주 상을 따라서 상기 용접부를 지나가도록 그리고서 상기 용접부와 상기 가상 원주가 교차하는 지점을 '제 2 용접점'이라 하고 상기 제 1 용접점과 상기 제 2 용접점을 연결하는 현(弦)의 길이를 'L'이라 규정한 경우에 L/D ≥ 0.6인 것을 특징으로 하는 온도센서.,3,10-2011-7008456,2009-11-25,10-2011-0106274,2011-09-28,10-1301359,2013-08-22,니혼도꾸슈도교 가부시키가이샤
KR,P,도전성 산화물 소결체 이것을 이용한 서미스터소자 및 이것을 이용한 온도센서(CONDUCTIVE SINTERED OXIDE THERMISTOR ELEMENT INCLUDING THE SAME AND TEMPERATURE SENSOR INCLUDING THE SAME),(과제) 넓은 온도범위에 있어서 적절하게 온도 검지를 할 수 있고 고온에 노출되어도 안정된 저항값을 나타내는 도전성 산화물 소결체 이것을 이용한 서미스터소자 이 서미스터소자를 이용한 온도센서를 제공한다. (해결수단) 서미스터소자(2)를 이루는 도전성 산화물 소결체(1)는 YbLu 중 적어도 어느 하나 및 YbLuLa를 제외한 3A족 원소 중 적어도 1종으로 이루어지는 원소군을 원소군(RE)로 하고 4A5A6A7A 및 8족 원소 중 적어도 1종 및 Al으로 이루어지는 원소군을 원소군(M)으로 했을 때 (RE1-cSrc)MdO3로 표기되는 도전성 결정상과 RE2O3로 표기되는 제 1 절연성 결정상과 SrAl2O4로 표기되는 제 2 절연성 결정상을 포함한다. 계수(c)는 0.18＜c＜0.50이며 계수(d)는 0.67≤d≤0.93이고 RE4Al2O9로 표기되는 제 3 절연성 결정상의 존재량(0을 포함함)이 제 1 및 제 2 절연성 결정상의 존재량보다 적다.,YbLu 중 적어도 어느 하나 및 YbLuLa를 제외한 3A족 원소 중 적어도 1종으로 이루어지는 원소군을 원소군(RE)로 하고4A5A6A7A 및 8족 원소 중 적어도 1종 및 Al로 이루어지는 원소군을 원소군(M)으로 했을 때(RE1-cSrc) MdO3로 표기되는 페로브스카이트구조를 가지는 도전성 결정상과RE2O3로 표기되는 제 1 절연성 결정상과SrAl2O4로 표기되는 제 2 절연성 결정상을 포함하는 도전성 산화물 소결체에 있어서상기 도전성 결정상의 계수(c)가 0.18＜c＜0.50이며상기 도전성 결정상의 A사이트를 이루는 원소군(RE1-cSrc)과 B사이트를 이루는 원소군(M)의 량비(量比)를 나타내는 계수(d)가 0.67≤d≤0.93이고RE4Al2O9로 표기되는 제 3 절연성 결정상의 존재량(0을 포함함)이 상기 제 1 절연성 결정상 및 상기 제 2 절연성 결정상의 존재량보다 적은 것을 특징으로 하는 도전성 산화물 소결체.,6,10-2011-0081318,2011-08-16,10-2012-0022635,2012-03-12,10-1299293,2013-08-16,니혼도꾸슈도교 가부시키가이샤
KR,P,변형 완화 및/또는 항-진동 슬리브를 포함하는 배출 가스 온도 센서(EXHAUST GAS TEMPERATURE SENSOR INCLUDING STRAIN RELIEF AND/OR ANTI-VIBRATION SLEEVE),온도 센서는 하우징 및 하우징에 배치된 온도 감지 소자를 포함한다. 전기 연결체는 하우징을 관통하여 온도 감지 소자로부터 연장될 수 있고 그리고 에폭시는 하우징 내에 배치될 수 있고 상기에서 에폭시는 온도 감지 소자를 적어도 부분적으로 감쌀 수 있다. 에폭시는 온도 감지 소자와 하우징 사이에 열 경로(thermal pathway)를 제공할 수 있고 그리고 별개의 기계적 변형 완화를 요구하지 않고 온도 감지 소자와 전기 연결체 사이에 서로 다른 비율의 열 팽창을 허용하도록 유연할 수 있다. 온도 센서 시스템은 온도 감지 소자 및 온도 센서에 연결된 광물 절연 케이블을 포함한다. 온도 센서는 스톱 플랜지 및 광물 절연 케이블에 결합된 슬리브를 이용하여 광물 절연 케이블에 제거 가능하게 연결되도록 만들어질 수 있다. 슬리브는 안정성을 제공하고 온도 감지 시스템에 대하여 진동 스트레스를 감소시키도록 형성될 수 있다. ,엔진; 상기 엔진으로부터 배출 가스를 이송하도록 형성된 배출 시스템; 상기 배출 가스의 온도를 탐지하기 위하여 상기 배출 시스템에 연결되고 그리고 온도 센서 상기 온도 센서에 연결된 끝을 가지는 케이블; 상기 케이블에 연결된 스톱 플랜지; 및 상기 스톱 플랜지의 바닥 표면에 인접하고 그리고 상기 스톱 플랜지와 상기 온도 센서 사이에 위치되고 관통 경로를 형성하는 몸체 부분 및 개방 면 부분을 포함하고 그리고 상기 관통 경로 및 개방 면 부분은 상기 케이블의 적어도 일부를 수용하도록 형성된 항-진동 슬리브를 포함하는 온도 센서 시스템; 및 상기 온도 센서의 출력에 반응하여 상기 엔진의 적어도 하나의 작동 매개 변수를 제어하도록 형성된 차량 제어 시스템을 포함하는 시스템.,20,10-2012-7022288,2011-02-01,10-2013-0009956,2013-01-24,0,0,스토너릿지 인코포레이티드
KR,P,온도센서 및 그 제조방법(TEMPERATURE SENSOR AND METHOD OF MANUFACTURING THEREOF),본 발명은 온도센서에 관한 것이다. 더욱 상세하게는 배기가스의 온도 등을 측정하는 폐쇄형 온도센서에 관한 것이다. 본 발명에 의하면 감온부와 상기 감온부에서 연장된 한 쌍의 전극선을 가지는 감온소자; 상기 전극선과 접합부를 통해서 접합 되는 심선(a core wire) 상기 심선을 내포하는 절연재 및 상기 절연재를 감싸는 시스(sheath)를 가지는 엠아이케이블(M.I.Cable); 양단이 개방된 원통형이며 상기 감온소자와 상기 접합부를 수용하며 일단면이 상기 시스의 절단면에 결합하는 금속제 튜브; 상기 금속제 튜브를 채우는 절연재; 및 상기 금속제 튜브의 타단면에 결합하여 상기 금속제 튜브를 밀봉하는 금속제 캡;을 포함하는 온도센서가 제공된다. 본 발명에 따른 높은 온도센서의 제조방법은 조립정밀도가 높다. 따라서 금속 튜브의 크기를 최소화한 응답속도가 높은 온도센서를 제조할 수 있다. 본 발명에 따른 온도센서는 종래의 폐쇄형 온도센서에 비해 응답속도가 10 ~ 20% 향상된다. ,감온부와 상기 감온부에서 연장된 한 쌍의 전극선을 가지는 감온소자를 제공하는 단계;심선 상기 심선을 내포하는 절연재 및 상기 절연재를 감싸는 시스를 가지는 엠아이케이블의 시스를 절단하여 제거하고 절연재를 제거하여 심선을 노출시키는 단계;상기 한 쌍의 전극선을 상기 심선에 접합하는 단계;양단이 개방된 원통형 금속제 튜브가 상기 감온소자와 상기 한 쌍의 전극선과 상기 심선의 접합부를 수용하도록 상기 시스의 절단면에 상기 금속제 튜브의 일단면을 접합하는 단계;상기 금속제 튜브의 개방된 타단을 통해 절연재를 채우는 단계; 및상기 절연재가 채워진 상기 금속제 튜브의 타단면에 금속제 캡을 접합하는 단계;를 포함하며상기 엠아이케이블의 시스를 절단하는 단계는 연마가 필요없는 깨끗한 시스 절단면을 얻을 수 있도록 레이저를 이용하여 상기 시스의 둘레를 절단한 후 상기 시스를 길이 방향으로 절단하는 단계이며 상기 시스의 절단면에 상기 금속제 튜브의 일단면을 접합하는 단계는 상기 시스와 상기 금속제 튜브가 서로 겹치지 않도록 상기 시스의 절단면과 상기 금속제 튜브의 일단면을 레이저를 이용해서 접합하는 단계인 온도센서의 제조방법.,2,10-2010-0019837,2010-03-05,10-2011-0100813,2011-09-15,10-1225096,2013-01-16,주식회사 동양센서 | 주식회사 지흥
KR,P,접선구조 및 이를 이용한 배기온도센서(Connecting structur of wire and exhaust temperature sensor),본 발명은 배기온도센서에 관한 것으로서 보다 상세하게는 신호 전달 등을 위한 와이어 간 접선 구조에 관한 것이다. 특히 본 발명은 한 쌍의 제1와이어와 또 다른 한 쌍의 제2와이어를 전기적으로 접선하는 접선 구조로서 상기 제1와이어와 상기 제2와이어의 한 쌍의 와이어 접선부분이 서로 이격된 상태로 내장될 수 있도록 절연성 소재로 형성된 절연성 프로텍터(protector)를 포함하는 것을 특징으로 하는 접선구조 및 이를 이용한 배기온도센서를 제시할 수 있다.,한 쌍의 제1와이어와 또 다른 한 쌍의 제2와이어를 전기적으로 접선하는 접선 구조로서상기 제1와이어와 상기 제2와이어의 한 쌍의 와이어 접선부분이 서로 이격된 상태로 내장될 수 있도록 절연성 소재로 형성된 절연성 프로텍터(protector)를 포함하는 것을 특징으로 하는 접선구조.,5,10-2011-0064219,2011-06-30,10-2013-0003133,2013-01-09,0,0,주식회사 유라테크
KR,P,온도센서(A TEMPERATURE SENSOR),파이프형상의 결합부와 결합부의 선단에서 확장 형성된 확장부를 가지는 플랜지와 결합부를 관통하여 결합되는 파이프형의 메탈 튜브와 메탈 튜브의 선단에 배치되는 온도센서부와 및 온도센서부와 전기적으로 연결되는 와이어가 피복처리되어 메탈 튜브 내를 통과하도록 설치되는 피복와이어를 포함하며 메탈 튜브와 결합부의 단부는 용접에 의해 결합되는 것을 특징으로 하는 온도센서가 개시된다.,파이프형상의 결합부와 상기 결합부의 선단에서 확장 형성된 확장부를 가지는 플랜지와;상기 결합부를 관통하여 결합되는 파이프형의 메탈 튜브와;상기 메탈 튜브의 선단에 배치되는 온도센서부와; 및상기 온도센서부와 전기적으로 연결되는 와이어가 피복처리되어 상기 메탈 튜브 내를 통과하도록 설치되는 피복와이어;를 포함하며상기 메탈 튜브는상기 결합부의 내면에 압입 결합되는 밀착 결합부;상기 밀착 결합부보다 작은 외경을 갖도록 상기 결합부의 외부로 연장 형성되는 연장부; 및상기 밀착 결합부 및 상기 연장부 사이가 단차지게 연결하는 단차부;를 포함하고상기 밀착 결합부와 상기 결합부의 경계부분이 용접에 의해 결합되는 것을 특징으로 하는 온도센서.,2,10-2011-0060167,2011-06-21,10-2012-0140433,2012-12-31,10-1220317,2013-01-03,태성전장주식회사
KR,P,온도센서(A TEMPERATURE SENSOR),파이프형상의 제1 및 제2결합부와 제1 및 제2결합부들 사이에서 외측으로 확장형성된 확장부를 가지는 플랜지와 플랜지를 관통한 상태로 그 일단이 제2결합부의 단부에 결합되는 파이프형의 메탈튜브와 메탈튜브의 타탄부에 배치되는 온도센서부와 온도센서부와 전기적으로 연결되는 와이어가 피복처리되어 메탈튜브 내를 통과하도록 설치되는 피복 와이어 및 플랜지와 메탈튜브 사이에 설치되는 스페이서를 포함하는 것을 특징으로 하는 온도센서가 개시된다.,파이프형상의 제1 및 제2결합부와 상기 제1 및 제2결합부들 사이에서 외측으로 확장형성된 확장부를 가지는 플랜지와;상기 플랜지를 관통한 상태로 그 일단이 상기 제2결합부의 단부에 결합되는 파이프형의 메탈튜브와;상기 메탈튜브의 타탄부에 배치되는 온도센서부와;상기 온도센서부와 전기적으로 연결되는 와이어가 피복처리되어 상기 메탈튜브 내를 통과하도록 설치되는 피복 와이어; 및상기 플랜지와 상기 메탈튜브 사이에 설치되는 스페이서;를 포함하는 것을 특징으로 하는 온도센서.,5,10-2011-0060168,2011-06-21,10-2012-0140434,2012-12-31,0,0,태성전장주식회사
KR,P,배기 장치용 온도 센서(TEMPERATURE SENSOR FOR EXHAUST SYSTEM),배기량이 큰 엔진에 장착되며 대표성 있는 온도의 측정이 가능하고 내진성이 향상된 배기 장치용 온도 센서가 개시된다. 본 발명의 실시예에 따른 배기 장치용 온도 센서는 컨버터 쉘에 산화 촉매와 매연 필터가 이격되어 내장된 배기 장치에 장착되며 상기 산화 촉매와 상기 매연 필터 사이에서 배기 가스의 온도를 측정한다. 상기 온도 센서는 상기 컨버터 쉘 내부의 중앙부에 위치하며 그물망 형태로 형성된 메쉬 그리고 상기 메쉬를 상기 컨버터 쉘에 장착되도록 지지하는 적어도 하나 이상의 메쉬 지지체를 포함할 수 있다. 상기 온도 센서는 설정된 길이를 가지며 온도를 측정하는 그 팁부가 상기 컨버터 쉘의 내부에 삽입되어 상기 메쉬의 중앙부에 접촉하도록 설치될 수 있다.,컨버터 쉘에 산화 촉매와 매연 필터가 이격되어 내장된 배기 장치에 장착되며 상기 산화 촉매와 상기 매연 필터 사이에서 배기 가스의 온도를 측정하는 배기 장치용 온도 센서에 있어서상기 컨버터 쉘 내부의 중앙부에 위치하며 그물망 형태로 형성된 메쉬; 그리고상기 메쉬를 상기 컨버터 쉘에 장착되도록 지지하는 적어도 하나 이상의 메쉬 지지체;를 포함하며상기 온도 센서는 설정된 길이를 가지며 온도를 측정하는 그 팁부가 상기 컨버터 쉘의 내부에 삽입되어 상기 메쉬의 중앙부에 접촉하도록 설치되는 것을 특징으로 하는 배기 장치용 온도 센서.,7,10-2011-0056507,2011-06-10,10-2012-0137154,2012-12-20,0,0,현대자동차주식회사
KR,P,도전성 산화물 소결체 도전성 산화물 소결체를 이용한서미스터 소자 및 서미스터 소자를 이용한 온도 센서(SINTERED ELECTROCONDUCTIVE OXIDE THERMISTER ELEMENT USING SINTERED ELECTROCONDUCTIVE OXIDE AND TEMPERATURE SENSOR USING THERMISTER ELEMENT),본 발명의 특징에 따르면 La를 제외한 3A족 원소 중 적어도 1종의 원소를 M1이라 하고 2A족 원소 중 적어도 1종의 원소를 M2라 하고 Cr을 제외한 4A 5A 6A 7A 및 8족 원소 중 적어도 1종의 원소를 M3이라 하였을 때 그 조성식이 M1aM2bM3cAldCreOf로 나타내어지는(또 상기 a b c d e f는 각각 0.600 ≤ a ≤ 1.000 0 ≤ b ≤ 0.400 0.150 ≤ c ＜ 0.600 0.400 ≤ d ≤ 0.800 0 ＜ e ≤ 0.050 0 ＜ e/(c + e) ≤ 0.18 2.80 ≤ f ≤ 3.30의 조건의 충족시킴) 페로브스카이트상을 포함하는 도전성 산화물 소결체가 제공된다. 이 도전성 산화물 소결체의 이용에 의해 -40℃의 저온하로부터 900℃ 이상의 고온 영역까지의 온도 범위에 있어서 적절한 온도 검지가 가능해진다. ,La를 제외한 3A족 원소 중 적어도 1종의 원소를 M1이라 하고 2A족 원소 중 적어도 1종의 원소를 M2라 하고 Cr을 제외한 4A 5A 6A 7A 및 8족 원소 중 적어도 1종의 원소를 M3이라 하였을 때 조성식 M1aM2bM3cAldCreOf로 표기되는 페로브스카이트형 결정 구조를 갖는 페로브스카이트상을 포함하고 상기 a b c d e f가 각각 하기 조건식을 충족시키는 도전성 산화물 소결체.0.600 ≤ a ≤ 1.0000 ≤ b ≤ 0.4000.150 ≤ c ＜ 0.6000.400 ≤ d ≤ 0.8000 ＜ e ≤ 0.0500 ＜ e/(c + e) ≤ 0.182.80 ≤ f ≤ 3.30,16,10-2007-7005066,2006-04-11,10-2008-0006533,2008-01-16,10-1155688,2012-06-05,니뽄 도쿠슈 도교 가부시키가이샤
KR,P,차량용 엔진온도 측정센서(MEASURING SENSOR FOR TEMPERATURE OF AUTOMOBILE ENGINE),본 발명은 차량용 엔진온도 측정센서에 관한 것으로 량의 전자제어장치와 전기적으로 연결되는 단자가 형성되는 커넥터 하우징과 상기 커넥터 하우징의 단자로부터 인출된 케이블과 연결된 서미스터를 내장한 프로브 및 상기 프로브가 엔진에 삽입되어 장착되는 엔진 장착부를 포함하는 것을 특징으로 하는 차량용 엔진온도 측정센서가 개시된다. 따라서 차량의 엔진에 직접 설치되어 상기 엔진에서 발생하는 실제 온도를 실측할 수 있기 때문에 상기 엔진의 실제 온도에 따른 차량 운행에 이상적인 냉각수의 흐름을 차량의 전자제어장치에서 제어할 수 있고 이로부터 차량의 연비를 절감할 수 있다.,차량의 전자제어장치와 전기적으로 연결되는 단자가 형성되는 커넥터 하우징;상기 커넥터 하우징의 단자로부터 인출된 케이블과 연결된 서미스터를 내장한 프로브; 및상기 프로브를 상기 차량의 엔진에 삽입된 상태로 장착하는 엔진 장착부;를 포함하는 것을 특징으로 하는 차량용 엔진온도 측정센서.,10,10-2010-0117234,2010-11-24,10-2012-0055823,2012-06-01,0,0,인지컨트롤스 주식회사
